Maintenance_ID,Truck_ID,Maintenance_Date,Maintenance_Type,Downtime_Hours,Maintenance_Cost,Failure_Flag
1319575,912302,2023-04-17 21:13:56,Engine,72.6,187648.64,0
1319576,911188,2024-05-18 07:03:20,Engine,48.0,243047.1,0
1319577,911692,2024-07-22 20:41:10,Corrective,56.6,152070.92,0
1319578,913173,2023-02-15 06:09:43,Corrective,28.8,83457.04,0
1319579,911762,2023-09-23 22:41:45,Inspection,101.1,16253.64,1
1319580,910413,2025-06-04 22:28:46,Corrective,116.3,156847.18,0
1319581,912376,2023-10-09 12:12:10,Inspection,61.5,249435.05,1
1319582,910293,2023-03-29 03:50:15,Tire,70.2,160529.36,0
1319583,910956,2025-07-15 05:56:03,Preventive,42.5,177187.26,1
1319584,912042,2025-01-12 09:15:53,Inspection,117.3,88413.41,0
1319585,910425,2025-12-28 17:23:58,Tire,101.6,218260.35,0
1319586,911706,2025-10-05 16:57:00,Tire,15.3,104839.89,0
1319587,910742,2023-08-08 06:31:14,Engine,4.4,97880.15,0
1319588,913695,2024-04-17 20:21:55,Inspection,74.7,66406.35,0
1319589,913531,2025-02-26 19:53:58,Engine,58.6,126543.26,0
1319590,912902,2025-07-08 23:41:41,Engine,5.1,210396.53,0
1319591,912415,2023-02-13 22:09:00,Preventive,13.4,296052.7,0
1319592,912720,2023-06-10 03:11:54,Engine,113.5,176500.94,0
1319593,912284,2024-06-13 11:45:49,Inspection,11.7,173856.76,1
1319594,911324,2023-10-24 23:48:46,Preventive,42.1,252546.7,1
1319595,910484,2025-12-20 18:47:00,Preventive,15.8,279950.28,1
1319596,913765,2025-06-05 10:05:35,Preventive,116.4,4795.06,0
1319597,910363,2024-11-09 04:04:52,Tire,96.6,204841.06,0
1319598,911739,2023-10-28 22:29:33,Inspection,95.4,124176.51,0
1319599,910904,2024-10-17 05:31:14,Engine,116.7,7190.78,0
1319600,912999,2024-01-10 13:43:04,Engine,72.5,31417.28,0
1319601,912827,2024-08-19 11:03:26,Inspection,67.5,78617.29,0
1319602,913306,2025-09-30 07:13:58,Corrective,105.1,171395.89,0
1319603,910182,2025-12-07 16:27:14,Inspection,25.4,210457.0,0
1319604,911021,2023-11-23 20:39:27,Inspection,0.6,200779.09,0
1319605,910741,2024-09-21 09:03:50,Engine,32.4,170958.02,0
1319606,912697,2024-12-19 15:50:57,Inspection,103.7,50410.57,0
1319607,911034,2025-09-27 15:56:01,Inspection,79.0,163341.16,0
1319608,911105,2023-03-21 19:33:53,Engine,70.2,226771.73,0
1319609,912144,2025-01-06 12:12:20,Tire,39.1,45731.01,1
1319610,913936,2024-01-16 10:44:01,Inspection,28.1,1468.06,0
1319611,912803,2023-05-07 01:55:35,Inspection,72.9,144604.82,0
1319612,913009,2024-02-22 23:52:32,Inspection,99.8,209024.63,0
1319613,912982,2024-12-25 04:28:51,Corrective,98.6,136889.71,0
1319614,911379,2023-11-26 23:40:20,Corrective,23.3,256665.68,1
1319615,912714,2024-04-08 12:01:01,Tire,14.8,81966.68,1
1319616,910911,2025-06-04 05:50:31,Inspection,79.9,42597.42,0
1319617,913628,2023-09-01 12:24:34,Inspection,60.3,169754.58,0
1319618,912713,2024-05-10 00:37:06,Tire,61.9,242106.78,1
1319619,911392,2023-09-18 22:28:12,Engine,33.5,188677.34,0
1319620,910853,2024-01-05 00:41:10,Engine,12.3,299235.47,0
1319621,912682,2024-11-24 17:34:48,Tire,18.6,270060.14,0
1319622,912857,2023-04-26 20:17:22,Engine,115.3,254586.31,1
1319623,910537,2024-08-19 13:31:15,Inspection,60.4,6097.89,0
1319624,913636,2023-03-23 07:18:50,Engine,18.3,74314.56,0
1319625,912740,2024-10-21 08:11:28,Preventive,113.6,249565.39,0
1319626,912487,2023-06-23 17:53:18,Inspection,95.2,105138.21,0
1319627,912356,2023-07-20 18:21:22,Preventive,95.9,234385.01,0
1319628,910398,2023-07-16 06:25:27,Preventive,35.9,186956.21,0
1319629,911348,2023-01-03 14:14:11,Preventive,41.8,8251.05,0
1319630,910441,2025-07-20 09:05:47,Preventive,29.9,283310.93,1
1319631,911526,2024-07-25 09:21:27,Inspection,4.5,44787.77,1
1319632,913051,2024-11-03 02:30:41,Preventive,3.0,277122.5,1
1319633,912081,2023-06-05 16:33:53,Engine,45.8,210433.96,0
1319634,912833,2025-01-04 01:54:48,Engine,15.4,39785.61,0
1319635,911059,2023-02-02 21:38:59,Corrective,56.4,190519.43,0
1319636,912284,2024-06-19 20:46:10,Preventive,28.8,274651.78,0
1319637,910260,2023-12-06 13:34:43,Engine,58.5,66551.17,0
1319638,911763,2023-03-19 00:23:52,Engine,97.8,92427.25,0
1319639,912705,2023-03-08 18:34:34,Engine,73.2,74601.4,1
1319640,913255,2024-06-20 03:51:15,Preventive,53.9,209472.48,0
1319641,912243,2024-05-01 07:34:14,Preventive,56.3,158253.51,0
1319642,912875,2023-08-18 14:04:00,Tire,0.9,151942.04,0
1319643,910488,2024-11-13 02:53:55,Engine,33.3,192310.66,1
1319644,911582,2024-03-17 04:42:12,Corrective,84.3,179181.99,0
1319645,911420,2024-07-03 22:36:28,Corrective,22.1,262601.46,0
1319646,912678,2024-08-22 09:50:49,Inspection,17.9,160305.32,1
1319647,913734,2023-06-19 05:01:53,Inspection,52.2,196617.95,0
1319648,910280,2023-10-20 04:55:53,Tire,107.9,158891.6,0
1319649,912482,2023-03-29 07:32:34,Inspection,108.2,205769.51,0
1319650,913804,2024-10-25 05:45:28,Inspection,97.9,297249.46,0
1319651,913092,2024-09-21 22:42:04,Tire,70.7,97781.46,0
1319652,910337,2023-07-22 07:35:33,Preventive,84.9,552.28,0
1319653,911915,2025-02-16 17:30:39,Inspection,84.9,104312.01,0
1319654,910705,2023-05-10 18:22:20,Engine,21.8,189791.11,0
1319655,913469,2025-02-02 01:28:07,Tire,26.7,110425.21,0
1319656,913519,2025-07-04 20:03:56,Inspection,71.5,163258.61,0
1319657,913349,2023-06-23 05:46:34,Tire,65.9,150945.84,0
1319658,912538,2024-11-28 11:53:04,Corrective,17.2,114129.32,1
1319659,911421,2024-09-10 16:10:48,Inspection,76.1,221542.89,0
1319660,912622,2025-03-30 19:32:30,Tire,23.2,111589.99,1
1319661,913438,2023-08-05 02:02:50,Engine,81.7,116424.77,0
1319662,913435,2023-03-25 21:34:50,Corrective,23.8,293821.09,0
1319663,913357,2025-02-11 20:34:16,Inspection,72.1,211167.79,0
1319664,910217,2024-07-21 19:29:27,Preventive,92.2,132201.01,0
1319665,910527,2023-08-02 09:21:18,Engine,119.5,104979.63,0
1319666,912494,2023-10-02 00:43:07,Preventive,51.6,232223.05,0
1319667,910539,2024-03-17 06:41:32,Preventive,19.8,282261.66,0
1319668,912828,2024-05-24 14:28:06,Tire,69.0,90484.62,0
1319669,913523,2023-06-24 22:01:18,Tire,54.0,102209.42,0
1319670,913862,2024-12-16 05:29:51,Tire,0.6,32926.78,1
1319671,912477,2024-04-05 02:14:30,Engine,79.8,65042.63,1
1319672,910889,2023-12-08 04:19:51,Corrective,26.2,130881.15,0
1319673,910977,2025-11-27 09:48:55,Inspection,15.6,191296.34,0
1319674,910801,2024-05-25 12:30:43,Corrective,16.8,120269.35,0
1319675,913182,2023-10-03 13:02:19,Tire,98.2,274041.5,1
1319676,912813,2023-06-15 11:06:24,Engine,112.6,189542.87,0
1319677,912811,2023-12-11 06:46:46,Engine,1.2,34962.5,0
1319678,912760,2025-07-06 01:38:47,Preventive,116.1,11221.56,0
1319679,911312,2024-07-11 00:52:10,Engine,21.8,178476.6,0
1319680,910473,2024-06-14 06:21:06,Engine,3.7,290066.41,1
1319681,913452,2023-05-30 19:35:43,Inspection,112.7,233817.56,0
1319682,910881,2023-04-03 05:31:04,Inspection,28.2,79042.9,0
1319683,912016,2025-01-16 16:50:44,Preventive,91.1,66664.42,0
1319684,913978,2025-06-27 20:31:02,Tire,60.6,285193.74,0
1319685,910306,2025-06-30 19:25:39,Inspection,116.4,112397.59,0
1319686,910027,2023-06-30 19:31:36,Tire,99.9,161116.46,0
1319687,910807,2024-04-28 01:00:35,Inspection,73.4,263172.29,0
1319688,910203,2023-09-20 12:00:31,Inspection,43.0,44359.49,0
1319689,913896,2023-10-22 12:50:57,Engine,0.8,106751.18,1
1319690,910092,2024-11-25 08:47:55,Tire,83.4,283677.44,0
1319691,910422,2025-06-14 20:16:00,Tire,58.8,237382.42,0
1319692,911520,2024-05-09 09:43:14,Engine,64.6,178280.17,0
1319693,911126,2023-02-03 23:19:45,Engine,38.3,84830.56,0
1319694,913867,2023-03-27 13:11:53,Tire,16.0,45686.31,0
1319695,910072,2024-12-14 14:16:42,Corrective,115.6,51928.09,0
1319696,913289,2023-08-28 22:01:48,Tire,116.5,62068.82,0
1319697,911388,2023-06-26 03:35:50,Corrective,102.9,225119.51,0
1319698,911117,2025-04-17 14:17:31,Tire,35.7,31098.86,0
1319699,911512,2025-08-11 13:30:33,Tire,10.3,151889.48,0
1319700,911818,2023-04-16 19:34:34,Tire,70.0,193448.3,1
1319701,911572,2024-07-22 20:35:27,Engine,40.7,257255.86,0
1319702,910382,2023-05-07 00:55:27,Inspection,72.4,58887.72,1
1319703,912492,2024-01-15 00:25:46,Engine,26.0,181205.52,0
1319704,912483,2024-06-02 04:41:56,Preventive,49.1,53332.98,0
1319705,913806,2025-10-12 02:33:01,Tire,22.3,213743.52,0
1319706,910990,2023-09-25 02:42:23,Tire,48.6,61344.74,1
1319707,911381,2023-10-10 01:53:46,Preventive,74.8,221737.67,0
1319708,912774,2025-10-18 00:58:24,Preventive,8.9,2357.62,0
1319709,910400,2024-03-23 19:41:32,Engine,36.4,121344.62,0
1319710,910812,2025-04-03 11:33:03,Tire,39.3,289832.83,0
1319711,911088,2023-10-07 18:31:53,Corrective,2.0,281919.71,0
1319712,910150,2025-09-10 23:58:53,Preventive,73.1,237229.34,0
1319713,913938,2024-03-02 08:37:49,Inspection,16.0,229606.09,0
1319714,911598,2025-12-15 11:47:52,Preventive,71.8,206090.88,0
1319715,910607,2025-12-17 14:21:02,Preventive,51.1,288738.56,0
1319716,912099,2023-07-15 16:58:53,Preventive,22.2,65045.22,0
1319717,911087,2024-09-19 01:55:39,Inspection,29.8,93238.07,0
1319718,910356,2025-08-07 17:55:33,Corrective,60.6,123662.22,0
1319719,911409,2025-09-08 03:15:35,Engine,8.0,146626.88,0
1319720,911555,2025-03-04 10:40:56,Inspection,76.1,71275.11,0
1319721,911751,2023-12-31 00:30:50,Tire,117.4,133340.32,0
1319722,913865,2025-02-05 13:18:22,Inspection,56.9,288261.01,0
1319723,912531,2023-04-22 03:10:01,Preventive,49.6,211453.02,0
1319724,910582,2024-02-23 04:03:09,Tire,40.9,38155.42,0
1319725,912356,2023-03-13 05:44:54,Tire,101.1,247002.15,0
1319726,912048,2024-12-31 12:00:04,Inspection,60.2,19852.03,0
1319727,912208,2024-12-17 06:36:49,Engine,34.7,292962.51,0
1319728,911167,2025-05-22 16:44:51,Tire,42.4,214130.83,1
1319729,911277,2025-09-18 01:46:28,Corrective,7.7,73989.79,0
1319730,911722,2025-05-19 13:51:38,Tire,37.8,289669.51,0
1319731,913015,2024-05-11 09:37:23,Tire,36.1,153456.7,0
1319732,911924,2025-09-02 09:50:15,Inspection,12.1,82129.2,1
1319733,911288,2025-03-27 23:09:19,Corrective,83.6,270541.16,0
1319734,910822,2024-04-27 22:42:47,Tire,38.6,236357.24,0
1319735,912858,2025-01-04 01:39:34,Tire,35.0,165973.6,0
1319736,910291,2023-05-01 06:48:44,Tire,93.1,40817.74,1
1319737,911888,2023-06-13 03:18:07,Preventive,75.7,213432.67,1
1319738,910311,2025-05-10 20:45:47,Engine,107.0,252642.07,0
1319739,910922,2024-11-28 05:27:41,Corrective,5.3,168992.74,0
1319740,913291,2023-12-06 00:15:06,Inspection,84.6,269570.31,1
1319741,910219,2025-07-22 00:15:11,Tire,16.3,144844.88,0
1319742,910838,2023-03-24 16:52:50,Preventive,110.2,149792.35,0
1319743,910167,2024-08-04 23:28:06,Corrective,101.1,240364.91,0
1319744,913590,2024-11-07 07:54:03,Preventive,28.0,190458.09,0
1319745,913354,2025-03-19 17:48:26,Preventive,111.2,101357.07,0
1319746,912366,2023-07-24 20:31:17,Inspection,61.5,27232.91,1
1319747,910058,2024-02-08 20:54:08,Corrective,86.7,11740.2,0
1319748,911859,2023-02-15 03:40:22,Engine,10.6,253357.2,0
1319749,913233,2023-01-02 23:49:56,Corrective,2.5,284071.84,0
1319750,913775,2025-11-17 17:58:19,Preventive,39.8,54298.34,0
1319751,910743,2024-11-25 08:53:47,Inspection,82.8,115719.22,1
1319752,911987,2024-01-11 00:56:16,Preventive,85.0,49221.67,0
1319753,912566,2024-04-23 22:22:32,Corrective,96.2,104162.61,0
1319754,912756,2025-01-22 18:59:33,Inspection,54.2,293200.57,1
1319755,912585,2023-04-21 13:56:15,Tire,73.1,17967.3,0
1319756,910153,2024-08-09 15:12:46,Inspection,23.1,213074.28,0
1319757,912618,2024-06-05 14:13:11,Engine,62.6,140434.88,0
1319758,913504,2025-08-04 06:21:23,Engine,109.2,298679.0,0
1319759,911525,2025-08-02 23:59:23,Engine,36.1,46987.29,0
1319760,911453,2025-04-08 04:25:48,Inspection,40.9,19811.82,0
1319761,912041,2023-06-21 15:36:54,Preventive,31.5,201918.58,1
1319762,910980,2023-11-25 05:20:33,Inspection,105.5,118818.48,0
1319763,913018,2023-04-12 16:32:12,Preventive,24.7,133494.21,0
1319764,913917,2025-09-23 08:37:03,Engine,44.1,264197.69,1
1319765,913893,2025-06-26 01:01:57,Preventive,11.2,232539.4,0
1319766,910549,2024-01-31 12:30:38,Tire,104.8,149379.25,0
1319767,911512,2024-05-13 07:33:03,Inspection,69.5,131724.99,0
1319768,912883,2023-06-26 11:42:32,Corrective,63.3,138936.98,0
1319769,913968,2023-02-13 06:13:28,Tire,17.7,2108.06,1
1319770,910077,2024-03-17 14:33:59,Engine,2.7,297331.38,0
1319771,913017,2023-04-25 05:19:18,Inspection,15.7,74361.99,0
1319772,911484,2025-03-27 02:20:54,Corrective,33.9,165107.13,0
1319773,911332,2024-03-20 20:01:53,Engine,105.5,174488.92,0
1319774,911812,2023-03-05 03:20:58,Engine,37.3,269474.95,0
1319775,913667,2024-10-13 21:51:32,Tire,41.2,282015.57,0
1319776,911363,2024-07-13 07:52:10,Engine,27.2,278046.31,1
1319777,913108,2023-01-07 14:24:37,Tire,64.1,92296.09,0
1319778,912233,2024-07-11 09:07:32,Engine,80.6,88008.07,0
1319779,913618,2024-01-25 22:15:32,Engine,113.4,54944.73,0
1319780,910645,2023-03-23 09:36:59,Inspection,84.5,37071.94,1
1319781,911493,2024-04-07 17:41:46,Preventive,56.6,186897.11,1
1319782,912198,2024-02-26 09:23:33,Corrective,53.4,287557.23,1
1319783,910191,2024-02-20 04:10:43,Preventive,37.3,186852.47,1
1319784,913464,2023-12-31 13:33:17,Preventive,15.4,110588.9,0
1319785,913020,2024-06-29 04:32:45,Preventive,68.7,206526.13,0
1319786,911342,2024-07-27 02:24:56,Preventive,18.4,65787.22,1
1319787,910793,2025-09-18 06:17:25,Tire,63.2,45004.46,1
1319788,912828,2025-04-09 20:46:14,Inspection,37.8,77320.54,0
1319789,910613,2024-01-02 08:25:34,Tire,116.3,180254.83,0
1319790,912224,2023-10-01 07:45:51,Preventive,19.3,212662.37,0
1319791,912326,2023-12-24 13:11:37,Corrective,45.6,71151.65,0
1319792,910214,2024-01-25 00:04:56,Preventive,82.9,22130.56,0
1319793,911556,2025-08-30 20:58:49,Engine,15.5,34351.07,0
1319794,911674,2023-04-03 21:20:03,Preventive,105.7,27488.88,1
1319795,911122,2024-10-27 13:53:25,Tire,28.4,81718.01,0
1319796,912453,2023-01-21 20:22:05,Engine,93.0,263736.67,0
1319797,910797,2025-03-12 23:44:27,Corrective,25.4,114372.69,0
1319798,912908,2025-08-06 09:03:55,Tire,11.0,280644.43,0
1319799,913949,2024-06-11 19:25:58,Tire,63.5,209488.87,1
1319800,913300,2023-03-07 00:53:58,Tire,81.8,63411.06,1
1319801,910826,2024-07-08 14:38:42,Preventive,97.7,239212.58,0
1319802,911647,2023-07-15 16:39:39,Preventive,1.3,228063.4,0
1319803,913129,2025-03-18 05:39:19,Corrective,84.0,76618.57,0
1319804,912627,2024-09-24 23:24:17,Preventive,64.2,277383.97,1
1319805,910040,2023-06-11 01:49:13,Inspection,1.8,239495.2,0
1319806,913906,2025-06-20 21:18:36,Engine,57.0,101194.4,1
1319807,912847,2024-02-28 04:56:55,Inspection,73.0,71053.13,0
1319808,912263,2024-03-19 09:53:31,Preventive,45.1,93020.48,0
1319809,912450,2023-05-31 21:32:57,Preventive,3.9,190807.5,0
1319810,912107,2024-11-05 09:10:04,Engine,29.1,159047.8,0
1319811,910777,2024-05-20 05:55:23,Preventive,78.1,92790.98,0
1319812,913746,2024-07-29 06:39:11,Corrective,31.0,283819.73,0
1319813,913495,2024-06-07 16:52:02,Inspection,117.3,67167.73,0
1319814,911735,2023-08-15 14:20:21,Inspection,19.8,196258.15,1
1319815,910744,2025-05-25 18:32:22,Preventive,106.7,249697.86,1
1319816,911194,2023-06-25 04:29:17,Preventive,35.3,15763.72,0
1319817,911309,2023-10-17 13:02:45,Engine,116.1,279580.61,0
1319818,911299,2023-07-26 22:34:39,Engine,71.5,145273.78,1
1319819,910312,2025-11-13 12:34:19,Engine,107.7,135042.86,0
1319820,910562,2023-06-20 15:07:01,Preventive,108.8,249205.66,0
1319821,912004,2024-08-14 03:57:53,Corrective,85.3,204978.78,0
1319822,911041,2024-01-30 13:14:43,Engine,112.9,70095.35,0
1319823,911233,2024-04-27 05:44:25,Preventive,119.6,148934.82,0
1319824,910445,2024-11-03 21:02:29,Inspection,65.0,217992.58,0
1319825,912990,2025-08-27 10:25:49,Engine,66.4,169462.22,0
1319826,910270,2025-05-09 09:11:04,Tire,72.0,139805.51,0
1319827,911773,2025-03-25 13:00:43,Preventive,20.1,65801.42,0
1319828,912686,2025-12-21 12:36:39,Preventive,108.8,250752.88,0
1319829,913278,2025-01-12 12:32:31,Engine,9.3,14663.56,0
1319830,911113,2024-06-23 00:08:48,Preventive,9.7,68229.49,0
1319831,913732,2025-04-14 03:16:01,Inspection,71.1,65054.22,0
1319832,912728,2024-11-03 20:37:35,Engine,70.7,81985.74,0
1319833,913204,2023-09-21 11:58:50,Tire,58.6,78877.34,0
1319834,911440,2024-01-17 12:35:48,Tire,94.7,97715.29,0
1319835,911265,2024-12-04 19:31:20,Corrective,54.8,59521.44,1
1319836,911253,2025-05-10 18:16:01,Corrective,29.5,68496.82,0
1319837,911724,2023-02-06 09:25:54,Corrective,39.0,213594.54,0
1319838,912944,2023-11-05 23:56:52,Preventive,106.9,242515.54,0
1319839,910938,2023-08-10 00:24:33,Engine,11.2,236250.65,0
1319840,910988,2025-10-24 08:39:21,Tire,35.6,199832.47,0
1319841,911229,2023-09-20 14:33:57,Corrective,52.9,112555.25,0
1319842,913672,2025-11-22 02:50:35,Preventive,18.3,265447.32,0
1319843,911063,2024-05-10 01:11:52,Inspection,62.2,278563.66,0
1319844,912275,2025-12-17 06:34:06,Tire,38.3,226135.39,0
1319845,910175,2023-01-11 16:51:51,Preventive,34.9,134451.09,1
1319846,912789,2023-04-09 11:21:30,Preventive,92.4,29226.34,0
1319847,912835,2025-05-16 06:55:17,Engine,64.8,21297.51,0
1319848,912544,2023-04-25 03:15:01,Tire,61.5,111751.51,0
1319849,913800,2024-03-13 20:59:12,Engine,60.5,118704.68,0
1319850,913410,2024-01-25 06:08:13,Corrective,83.6,156369.53,0
1319851,910031,2024-07-14 07:26:45,Tire,90.7,229368.14,0
1319852,910102,2023-01-16 23:19:52,Preventive,61.4,5698.82,0
1319853,913864,2023-05-04 21:38:23,Inspection,91.3,297900.38,0
1319854,913647,2025-06-10 08:17:10,Corrective,63.7,118340.81,0
1319855,912129,2025-11-11 06:16:02,Inspection,87.8,83474.07,1
1319856,912532,2024-10-20 13:33:05,Inspection,14.1,235084.07,1
1319857,912947,2024-06-04 20:22:54,Tire,7.6,190606.45,1
1319858,912360,2023-02-12 12:05:49,Tire,45.0,179205.05,0
1319859,911246,2025-03-10 22:24:04,Inspection,1.3,29287.9,1
1319860,910416,2024-03-17 13:21:24,Preventive,33.2,280101.6,0
1319861,911670,2024-01-23 07:44:18,Tire,85.8,181467.39,0
1319862,911210,2025-06-23 04:31:57,Tire,83.7,299057.2,1
1319863,913688,2025-02-14 10:15:30,Inspection,57.6,8564.2,0
1319864,912947,2025-09-16 05:50:38,Corrective,105.3,291170.12,0
1319865,910711,2024-01-28 10:16:56,Preventive,93.2,47943.13,0
1319866,913915,2023-02-16 22:37:11,Preventive,30.1,16562.86,1
1319867,913506,2024-02-27 08:50:22,Corrective,102.5,86425.3,0
1319868,913835,2025-04-01 22:12:21,Engine,85.5,205833.57,0
1319869,913148,2025-08-06 05:27:28,Corrective,4.6,28839.91,0
1319870,913400,2023-07-11 05:48:38,Preventive,64.2,123857.27,0
1319871,912835,2024-10-16 19:16:46,Engine,114.6,257271.46,0
1319872,911506,2023-07-18 16:07:41,Preventive,81.1,144507.98,0
1319873,911540,2023-08-04 13:55:17,Tire,86.4,292904.26,0
1319874,913277,2025-04-08 01:13:26,Engine,71.3,265657.87,1
1319875,911871,2024-05-13 01:31:04,Corrective,20.4,285719.66,0
1319876,913514,2023-09-09 08:22:12,Tire,75.9,67651.48,0
1319877,911092,2025-12-10 05:53:22,Inspection,62.1,48901.05,0
1319878,912662,2025-07-15 19:31:33,Engine,112.5,230396.7,0
1319879,913520,2024-04-29 10:41:18,Tire,117.4,49202.97,0
1319880,912178,2024-10-06 06:09:45,Engine,96.4,19319.87,0
1319881,910935,2023-11-28 10:29:16,Preventive,58.6,156096.8,0
1319882,913236,2024-11-11 19:06:58,Corrective,110.8,51619.78,0
1319883,911959,2025-02-08 15:20:01,Tire,107.1,64836.59,1
1319884,912160,2023-11-06 15:20:31,Engine,75.4,39112.16,1
1319885,910270,2025-01-02 00:12:23,Tire,118.3,234605.02,1
1319886,911601,2023-01-30 04:18:32,Inspection,65.1,167344.26,0
1319887,910911,2025-10-07 00:41:02,Corrective,2.8,225716.08,1
1319888,910995,2024-01-17 04:00:01,Corrective,74.1,282598.39,1
1319889,910499,2023-03-30 02:45:12,Corrective,49.3,162207.69,0
1319890,911880,2023-04-08 19:17:48,Corrective,45.5,88171.61,0
1319891,913649,2023-02-27 23:58:22,Preventive,43.9,16589.44,1
1319892,911523,2023-04-24 21:29:37,Preventive,107.5,294388.76,0
1319893,912134,2024-08-01 12:43:56,Tire,61.8,240428.15,1
1319894,912865,2025-10-31 12:48:23,Inspection,100.6,158674.23,0
1319895,910455,2023-03-06 00:09:47,Inspection,93.7,23978.06,1
1319896,910734,2023-02-14 00:04:19,Corrective,105.1,15088.53,0
1319897,912855,2024-11-03 05:08:17,Engine,65.4,195490.32,0
1319898,913127,2025-08-05 01:06:54,Tire,117.7,86252.76,0
1319899,913097,2025-06-04 03:52:52,Inspection,113.1,258243.54,0
1319900,910761,2025-02-08 20:06:25,Preventive,13.8,226768.74,0
1319901,912034,2025-11-19 21:29:50,Engine,91.2,23886.5,0
1319902,910072,2025-07-24 15:52:04,Tire,50.7,10113.62,0
1319903,913293,2024-01-23 08:58:10,Engine,6.9,295157.11,0
1319904,912270,2023-06-17 16:54:42,Preventive,113.3,100590.82,0
1319905,911874,2024-08-10 16:47:19,Engine,22.3,150826.74,0
1319906,911424,2025-06-01 03:45:44,Inspection,75.0,164739.19,0
1319907,911870,2024-01-08 13:55:51,Inspection,46.9,196192.69,0
1319908,912044,2025-09-16 10:30:04,Engine,22.9,214791.06,1
1319909,910175,2023-04-03 01:41:31,Engine,12.7,42430.74,0
1319910,913263,2023-06-24 19:50:06,Engine,111.2,107008.79,0
1319911,913660,2023-05-02 12:19:05,Corrective,54.7,291146.04,0
1319912,910885,2025-08-23 15:32:05,Inspection,119.1,285527.8,0
1319913,911827,2025-05-19 00:27:45,Inspection,9.9,99535.65,0
1319914,913524,2025-05-29 05:15:46,Corrective,30.3,179912.11,0
1319915,910081,2025-05-06 17:40:45,Corrective,77.9,20221.34,0
1319916,910051,2025-12-05 02:50:38,Corrective,6.4,58653.82,1
1319917,913717,2025-03-23 05:39:28,Corrective,88.2,22846.41,0
1319918,913109,2023-08-18 12:59:12,Preventive,43.3,15548.38,0
1319919,913933,2023-04-25 19:16:55,Corrective,13.8,116949.82,0
1319920,910957,2023-08-02 17:13:31,Corrective,60.7,158769.35,0
1319921,911243,2023-04-17 03:34:21,Engine,91.2,226774.44,0
1319922,911155,2023-02-21 16:16:15,Engine,14.0,184526.56,1
1319923,913909,2024-07-19 02:17:14,Tire,119.8,180514.2,0
1319924,910833,2025-05-14 20:14:53,Inspection,22.4,224746.47,1
1319925,913466,2025-12-22 12:25:29,Engine,102.9,82409.17,0
1319926,912213,2023-11-10 00:35:09,Tire,35.6,138886.22,0
1319927,911251,2025-07-24 09:55:50,Tire,4.2,266489.25,0
